scope,task,protocol,degree,metric,median,mean,q25,q75,minimum,maximum
ood,D-k1,D,1,partial_rho_J_error_given_q,0.3631985128768111,0.39491297478102605,0.2977646653121498,0.42362765940069863,0.234684498037398,0.6886722338625455
ood,D-k2,D,2,partial_rho_J_error_given_q,0.21157693058302168,0.20264300522368114,0.04658450182875565,0.34894385398942535,-0.03916472574353585,0.44554904188401906
all,A-k0,A,0,partial_rho_J_error_given_R_q,-0.08728447315969129,-0.11069456812375228,-0.12169725878191467,-0.06548559223936629,-0.24964051635297826,-0.04857046014823904
all,A-k1,A,1,partial_rho_J_error_given_R_q,0.0022426427852149447,0.055253797325109065,-0.1200085875824133,0.21789918460242147,-0.13808759021914446,0.3360993877628347
all,A-k2,A,2,partial_rho_J_error_given_R_q,-0.03069641694973986,-0.09681287509113945,-0.23814974728580407,0.021339027372160847,-0.4520450011983239,0.20117726646933132
all,B-k0,B,0,partial_rho_J_error_given_R_q,-0.16349301451713888,-0.18066902186813982,-0.21371176044454954,-0.1559588649494576,-0.23837472728336245,-0.13475455071061504
all,B-k1,B,1,partial_rho_J_error_given_R_q,0.10180392356221782,0.08449953870459753,-0.020097588316411813,0.14486126409702832,-0.10559889308994512,0.3105059928604179
all,B-k2,B,2,partial_rho_J_error_given_R_q,0.15105063829781024,0.08495542543768884,-0.0304377174842693,0.18213452257201976,-0.13382251896323583,0.23989181374195462
all,C-k0,C,0,partial_rho_J_error_given_R_q,-0.11433708341022178,-0.12591563807757342,-0.16597052544030855,-0.08153229654232878,-0.2258487295199329,-0.04719189175502881
all,C-k1,C,1,partial_rho_J_error_given_R_q,0.08470177113616165,0.10427016829363404,-0.09952815307404128,0.2194049711805606,-0.1927138706367315,0.5455634280749612
all,C-k2,C,2,partial_rho_J_error_given_R_q,0.2534765375199417,0.16960108169215357,0.09845183546736569,0.4055601150567821,-0.41898947131583864,0.4266113107433074
all,D-k0,D,0,partial_rho_J_error_given_R_q,-0.1802539307654755,-0.18280871150460976,-0.2169413611969247,-0.15352920117786123,-0.23637266394438183,-0.1261802808962615
all,D-k1,D,1,partial_rho_J_error_given_R_q,-0.006093460114362143,0.06553975248344117,-0.07393076883251658,0.17325849272115945,-0.10105308791206699,0.3699792511136731
all,D-k2,D,2,partial_rho_J_error_given_R_q,0.15132477450626494,0.09380937683112905,0.06219145623338564,0.2562351194268069,-0.47410731890575886,0.4106284463372566
iid,A-k0,A,0,partial_rho_J_error_given_R_q,-0.0736048454424531,-0.10237274402627809,-0.10506942399236442,-0.06744635461140533,-0.23264523103705384,-0.053430401058984264
iid,A-k1,A,1,partial_rho_J_error_given_R_q,-0.020538931959148896,0.03701089779288131,-0.1290715244411181,0.20761079004979086,-0.15195032334750871,0.29668193190543146
iid,A-k2,A,2,partial_rho_J_error_given_R_q,-0.011652686699935393,-0.08992374002148758,-0.20609369712238687,0.030752694006483443,-0.46832965136902793,0.17811213099455422
iid,B-k0,B,0,partial_rho_J_error_given_R_q,-0.15233617664344107,-0.15857687575250407,-0.19196752998456013,-0.12792261986543396,-0.2099699129991498,-0.11185623952462775
iid,B-k1,B,1,partial_rho_J_error_given_R_q,0.13145980780772348,0.09198245754719832,-0.05126659404123162,0.19744928670378636,-0.11021061767729559,0.29191536233344795
iid,B-k2,B,2,partial_rho_J_error_given_R_q,0.34751265035880174,0.21569151471534465,0.025183997623420967,0.3805836260373028,-0.16305001969980065,0.45282540929916787
iid,C-k0,C,0,partial_rho_J_error_given_R_q,-0.11275840717438326,-0.12496700767806719,-0.1760864145290047,-0.08716174303584392,-0.22200054168948163,-0.02645941805994569
iid,C-k1,C,1,partial_rho_J_error_given_R_q,0.09032983906142289,0.10143641867001525,-0.09107260270572082,0.23509344645254868,-0.18713127339916658,0.48328220834159047
iid,C-k2,C,2,partial_rho_J_error_given_R_q,0.46704174354747674,0.3632057381410921,0.38841521264121737,0.5586752776161374,-0.31848509243715134,0.6122098762105952
iid,D-k0,D,0,partial_rho_J_error_given_R_q,-0.15016821889747176,-0.1508516426908598,-0.18146920724932147,-0.12066995354957502,-0.21624917708164337,-0.0857841728016911
iid,D-k1,D,1,partial_rho_J_error_given_R_q,0.06082836155255458,0.0836562029022818,-0.04045497013025908,0.18794427673385916,-0.11779481724092271,0.3419751437797406
iid,D-k2,D,2,partial_rho_J_error_given_R_q,0.3884057176565889,0.30879110004157534,0.32968140529143475,0.47895969634578445,-0.3682933978170364,0.6249775723414109
ood,A-k0,A,0,partial_rho_J_error_given_R_q,-0.08661217691707582,-0.10832098015381875,-0.12052458471139864,-0.0530749106267431,-0.26484268402964883,-0.03813430055297355
ood,A-k1,A,1,partial_rho_J_error_given_R_q,0.029789296412771036,0.08601025481071971,-0.08697319566562366,0.24509386715429757,-0.11164245439620572,0.3771573593919306
ood,A-k2,A,2,partial_rho_J_error_given_R_q,0.044426255336366446,-0.04044808939086305,-0.17626135684896932,0.06367816580044383,-0.427340829679442,0.2755282076171424
ood,B-k0,B,0,partial_rho_J_error_given_R_q,-0.10234707136535082,-0.14341885992691122,-0.17110959224779324,-0.09925803432606457,-0.2752800498662562,-0.08828017910959961
ood,B-k1,B,1,partial_rho_J_error_given_R_q,-0.05914659908777242,0.03347149393108054,-0.14519205392067364,0.1919380058806562,-0.16946997077139436,0.38683313052826407
ood,B-k2,B,2,partial_rho_J_error_given_R_q,-0.1017720600194695,-0.0982231716057042,-0.16302079568598093,-0.04141702356338564,-0.1900133025663654,0.008954111957255002
ood,C-k0,C,0,partial_rho_J_error_given_R_q,-0.07023882658862254,-0.08323013645423012,-0.09374519867423126,-0.033075228289441226,-0.22189198818197475,-0.014743159140345975
ood,C-k1,C,1,partial_rho_J_error_given_R_q,0.13634181263419987,0.16160643286940124,-0.09374987825127183,0.24562915621648107,-0.19051787355826832,0.775861683308797
ood,C-k2,C,2,partial_rho_J_error_given_R_q,0.1277120640658821,0.06532328470580463,-0.16366620531299228,0.331299650606907,-0.4141543407646622,0.41230003651976077
ood,D-k0,D,0,partial_rho_J_error_given_R_q,-0.12705341672770804,-0.13654393684879973,-0.14736512146064712,-0.08371681156744648,-0.2687138366370671,-0.07303598478132911
ood,D-k1,D,1,partial_rho_J_error_given_R_q,-0.08274586785339022,0.030950770263097577,-0.14244536708304137,0.21630131096439417,-0.21016587572849746,0.4077237292697995
ood,D-k2,D,2,partial_rho_J_error_given_R_q,0.13015380500072474,0.07573462410541855,-0.058220163574048245,0.2843393876607929,-0.40033112673047144,0.37970816591302353
all,A-k0,A,0,delta_rank_R2_J_over_R,0.00027582111762947115,0.007999940596550367,0.00020686183809695557,0.0010686197282215315,3.5917157659159926e-07,0.04593088082912833
all,A-k1,A,1,delta_rank_R2_J_over_R,0.018749264080857864,0.020240373607182432,0.005254508124810542,0.035040678170581624,0.001550754392626641,0.041165553415467904
all,A-k2,A,2,delta_rank_R2_J_over_R,0.01715351691213224,0.02695615946115622,0.0024340614286645634,0.04524819030459121,0.00106653900570719,0.07422272623404613
all,B-k0,B,0,delta_rank_R2_J_over_R,0.00102584656318222,0.011428071650484687,0.00018627959660039162,0.006865452965571034,7.395474370675004e-07,0.05779758485499953
all,B-k1,B,1,delta_rank_R2_J_over_R,0.037802023959323805,0.04411229498480146,0.01247139957695359,0.06520705412423172,0.0017602539788287297,0.10893954571596787
all,B-k2,B,2,delta_rank_R2_J_over_R,0.005398507833110522,0.02833973848617231,0.0019703960965275213,0.02169385136743257,5.6479693029798383e-05,0.1312316108279099
all,C-k0,C,0,delta_rank_R2_J_over_R,0.0010747772936758326,0.008571379527571846,0.0002045216848140241,0.0038614087504979244,1.8042827039099762e-06,0.04457219591074346
all,C-k1,C,1,delta_rank_R2_J_over_R,0.15428632649873647,0.20977404197637317,0.044564591213863525,0.23407553165398812,0.0010287578142414988,0.6803802282218802
all,C-k2,C,2,delta_rank_R2_J_over_R,0.30210579344519706,0.28436248056705365,0.17414244852006336,0.3998803890332767,0.09698129003896228,0.44102208536531007
all,D-k0,D,0,delta_rank_R2_J_over_R,0.0002452885946639949,0.010779469503090963,2.917433630547639e-05,0.002061100767414892,2.3427723128133238e-06,0.06156038931505381
all,D-k1,D,1,delta_rank_R2_J_over_R,0.056944351778494995,0.05511339223121255,0.012583423945074279,0.08609369071915454,0.0011587089913334125,0.12202635580564347
all,D-k2,D,2,delta_rank_R2_J_over_R,0.13038499067633297,0.16141238214669812,0.11619932441894007,0.17279271002733226,0.0006984945588774938,0.4086064314911708
iid,A-k0,A,0,delta_rank_R2_J_over_R,0.0003300372819578512,0.00807936886465166,0.00018355456724336583,0.001299981009090706,2.3098612149663467e-06,0.04605580618230576
iid,A-k1,A,1,delta_rank_R2_J_over_R,0.013423532393297133,0.016341318714752473,0.003089897582423118,0.026668206178602966,0.0008326862441557781,0.039639711171928105
iid,A-k2,A,2,delta_rank_R2_J_over_R,0.01325038485986263,0.0268668877933315,0.00248740593831262,0.04401102987569658,0.0006806841097927174,0.08085554841836717
iid,B-k0,B,0,delta_rank_R2_J_over_R,0.0007950273144603504,0.00883320618323069,0.0003793903306747448,0.0030981484257733283,0.00020435945356922502,0.04709812288460369
iid,B-k1,B,1,delta_rank_R2_J_over_R,0.059271671004425985,0.06603130186478484,0.02125009282057233,0.11340095667062472,3.1813498719834854e-06,0.13762100251133969
iid,B-k2,B,2,delta_rank_R2_J_over_R,0.04693985958558228,0.05170609318543647,0.024048088795684458,0.08337046994277744,0.0074632973517383405,0.09696203732882158
iid,C-k0,C,0,delta_rank_R2_J_over_R,0.0015958716978811682,0.008759914398821714,0.00045720177076777335,0.0053520097433767955,1.7267174607815683e-05,0.04266877493562149
iid,C-k1,C,1,delta_rank_R2_J_over_R,0.14430585304899912,0.1837351665715158,0.03423952508431671,0.22065097804943798,0.00020117071643421802,0.5699480204689888
iid,C-k2,C,2,delta_rank_R2_J_over_R,0.4475905983389596,0.40489123377490555,0.283091012020112,0.5121147040965518,0.1417905598996979,0.6304950901422374
iid,D-k0,D,0,delta_rank_R2_J_over_R,0.0006950514930701424,0.0103076118301579,9.71570912673414e-05,0.001954691139019471,2.1156003942368606e-05,0.05816198201252909
iid,D-k1,D,1,delta_rank_R2_J_over_R,0.07465541734772446,0.06446538265984565,0.025950263768416665,0.08205374213849359,0.0005583682345987606,0.1426880300516289
iid,D-k2,D,2,delta_rank_R2_J_over_R,0.2678219322378703,0.28469749890734614,0.1860649024126348,0.32746746561495177,0.06980967055446718,0.5965695892023339
ood,A-k0,A,0,delta_rank_R2_J_over_R,0.00023550151007795117,0.00793109960683295,0.00011108839458584541,0.0009058981684277045,2.157440230687868e-06,0.045914456103311685
ood,A-k1,A,1,delta_rank_R2_J_over_R,0.019159685780792024,0.023894021291735994,0.005079540678919553,0.039766290885750954,0.00405774140998183,0.05396569654648409
ood,A-k2,A,2,delta_rank_R2_J_over_R,0.01587227946315528,0.02458336368548793,0.002403257942009046,0.04244210300652579,0.0003105409014628746,0.06623278732921123
ood,B-k0,B,0,delta_rank_R2_J_over_R,0.0019452495064618547,0.01199138184278318,0.00015376857157783919,0.008535330055318702,6.089358745464679e-06,0.05776307085347576
ood,B-k1,B,1,delta_rank_R2_J_over_R,0.030913697102740834,0.03507941712049891,0.017218329025207646,0.04690217469611077,0.00025126837496891596,0.0835129665826122
ood,B-k2,B,2,delta_rank_R2_J_over_R,0.05445971589404558,0.08502978169091396,0.0397995948468656,0.10420429996366667,0.015006705839735845,0.23055383669964413
ood,C-k0,C,0,delta_rank_R2_J_over_R,0.00032436585768896853,0.00804517127145756,7.824627765221082e-05,0.0012601838392523879,2.0293060176701516e-06,0.046051937023269596
ood,C-k1,C,1,delta_rank_R2_J_over_R,0.16550153954701402,0.2607535276929736,0.1187219446230047,0.2288526278752948,0.00013461378520363,0.8802850696455533
ood,C-k2,C,2,delta_rank_R2_J_over_R,0.08462423848264655,0.06974945185043134,0.04206173241310984,0.10250264289148728,0.0002608818664424639,0.11265101085315399
ood,D-k0,D,0,delta_rank_R2_J_over_R,0.0001114385065515977,0.009391764298583868,2.8314408617335918e-05,0.00034138216396456533,6.03539321275548e-06,0.055703036959445784
ood,D-k1,D,1,delta_rank_R2_J_over_R,0.038100605869232085,0.0348193793969779,0.010519726803681434,0.05538432548247302,0.00028094172139814244,0.06996245711995386
ood,D-k2,D,2,delta_rank_R2_J_over_R,0.028524270698581877,0.03743452061499388,0.007700053270712243,0.062010781727107,0.0019015438745632052,0.09172543888686524
all,A-k0,A,0,delta_rank_R2_J_over_q,0.002360211043700655,0.008333886252278785,0.0007862251049187696,0.006553386688976759,0.00036939314546402535,0.03670082725141377
all,A-k1,A,1,delta_rank_R2_J_over_q,0.08559135485537928,0.08084403165955566,0.028638294799818387,0.1267508381078386,0.0014955211602929452,0.16226135177965928
all,A-k2,A,2,delta_rank_R2_J_over_q,0.05621002385705026,0.060794962766675675,0.012590985362711637,0.0878429292526563,0.0002613670343342145,0.1556498249358289
all,B-k0,B,0,delta_rank_R2_J_over_q,0.002675285327412291,0.010367503737349718,0.0014633137265817886,0.00520537928366846,0.00014168286000992847,0.04960470178053833
all,B-k1,B,1,delta_rank_R2_J_over_q,0.0699596270185644,0.10815660932070735,0.024564035194307998,0.1906338486226178,0.010627979681170019,0.2581016617957538
all,B-k2,B,2,delta_rank_R2_J_over_q,0.6376428466748842,0.5881722779109942,0.5291681695295699,0.7071051481154278,0.286336935148616,0.7441418465575069
all,C-k0,C,0,delta_rank_R2_J_over_q,0.0011369106800846462,0.008211154912770469,0.00023450685492237833,0.004598844622254017,6.833026216002125e-05,0.04123824967144807
all,C-k1,C,1,delta_rank_R2_J_over_q,0.12074949405239976,0.18884583251614565,0.04585351371350796,0.2760525519581676,0.0010157065991719394,0.5418518755322682
all,C-k2,C,2,delta_rank_R2_J_over_q,0.401064130991144,0.3803910295935357,0.3272406608909057,0.5338609908853861,0.0017814683567233258,0.5976769988479096
all,D-k0,D,0,delta_rank_R2_J_over_q,0.0019554208033660814,0.011208255663964273,0.000803041249922698,0.0032847493199974487,2.203103771969417e-06,0.05918971571563203
all,D-k1,D,1,delta_rank_R2_J_over_q,0.09259229380144113,0.1076469360043943,0.025881979549340822,0.1784793186195565,0.003291953349036869,0.24665154005021106
all,D-k2,D,2,delta_rank_R2_J_over_q,0.224432541373982,0.25276864306562014,0.19453423567855874,0.3833862740264231,0.008137027781206951,0.4386707625072287
iid,A-k0,A,0,delta_rank_R2_J_over_q,0.0019848923844926203,0.008637061970426574,0.0006544220809720502,0.006746757364320122,0.00014616828222979716,0.03916144110061659
iid,A-k1,A,1,delta_rank_R2_J_over_q,0.0853333665622048,0.08109689320411319,0.03801101850034164,0.12460638328382834,0.0033465612430436664,0.15263377351980245
iid,A-k2,A,2,delta_rank_R2_J_over_q,0.04671058329321098,0.04888314940878439,0.00846814233522497,0.06889067639109561,0.00018625697432206323,0.12768677011900886
iid,B-k0,B,0,delta_rank_R2_J_over_q,0.003757005256336654,0.010289075391801886,0.0014705224174589582,0.00941192720202158,2.6016298337872e-08,0.042215153166756725
iid,B-k1,B,1,delta_rank_R2_J_over_q,0.15508357978717402,0.15916139581166314,0.055002289563809204,0.2570179743700264,0.014642072685234542,0.31752117722339823
iid,B-k2,B,2,delta_rank_R2_J_over_q,0.5916243370368313,0.5162223822432201,0.39796218960058816,0.6579599075680559,0.16593915946795623,0.7346665550507311
iid,C-k0,C,0,delta_rank_R2_J_over_q,0.0016940253674112005,0.008205593243539496,0.00011093818452040383,0.005261514726070893,4.261885111045416e-06,0.03980732653878927
iid,C-k1,C,1,delta_rank_R2_J_over_q,0.0956670282637127,0.16911849193310732,0.04002519681142733,0.2619193910880905,0.0029798205488631435,0.48158230949880676
iid,C-k2,C,2,delta_rank_R2_J_over_q,0.474919599087397,0.44751626031969804,0.4373130249033099,0.6023424917682229,0.0017953146132706488,0.6638687596263443
iid,D-k0,D,0,delta_rank_R2_J_over_q,0.002508816509659284,0.011024434137206532,0.0006029127969354175,0.005031108069001811,1.5169732715869522e-05,0.05527431858972798
iid,D-k1,D,1,delta_rank_R2_J_over_q,0.10204016979163327,0.11620784657083368,0.018790878141360323,0.19624782550240347,0.0012573553286097106,0.2732178928491963
iid,D-k2,D,2,delta_rank_R2_J_over_q,0.3687054140094124,0.36660974942957486,0.2864298242521366,0.5232009832532147,0.012515822947805955,0.6160277116099582
ood,A-k0,A,0,delta_rank_R2_J_over_q,0.0027682260485382693,0.008256126802611693,0.0011648195691934538,0.006432203862769825,0.0007199904597707807,0.034996437715230644
ood,A-k1,A,1,delta_rank_R2_J_over_q,0.08477119886097173,0.08675283368416671,0.030864269449849907,0.13998401594844737,0.0020504653510544646,0.17764055774158716
ood,A-k2,A,2,delta_rank_R2_J_over_q,0.03848674661547574,0.04945658007554669,0.010047199733139361,0.06882112234754034,0.00043621188970111024,0.13982984363537176
ood,B-k0,B,0,delta_rank_R2_J_over_q,0.001939587371588336,0.009058463070908906,0.0007956394061236771,0.0032814652938353006,0.00041486188324291184,0.04591366044681411
ood,B-k1,B,1,delta_rank_R2_J_over_q,0.08539057919296483,0.10359075498160362,0.030336153573240127,0.170332920180775,0.009975512993629532,0.2301561463000189
ood,B-k2,B,2,delta_rank_R2_J_over_q,0.2893411696886977,0.26694410473588204,0.21361541005826756,0.36210550629607674,0.05596114093280069,0.3922873727584354
ood,C-k0,C,0,delta_rank_R2_J_over_q,0.0011643541386073264,0.008422456771676431,0.00027569376655042777,0.00394222178906517,1.6284914577946452e-06,0.043356752546303556
ood,C-k1,C,1,delta_rank_R2_J_over_q,0.29285450898310034,0.300007464008994,0.08761099281327861,0.441853108405196,0.007425590725414155,0.6961943797264499
ood,C-k2,C,2,delta_rank_R2_J_over_q,0.12286055410404695,0.1341063073614629,0.023526345492104195,0.2496070282103362,0.0013570774765611082,0.27528886295023314
ood,D-k0,D,0,delta_rank_R2_J_over_q,0.00020753138312007424,0.008724017063525972,6.017792558066226e-05,0.0004089857914273687,3.3228208676794324e-06,0.05143851942678401
ood,D-k1,D,1,delta_rank_R2_J_over_q,0.09051060267192168,0.09484825765321121,0.0306965626633858,0.14072583415326403,0.007094596217566251,0.2127509503836057
ood,D-k2,D,2,delta_rank_R2_J_over_q,0.03412367693203233,0.037624388027742074,0.001911622032549437,0.07299267396297376,2.6424921007350832e-05,0.08034927267537106
all,A-k0,A,0,delta_rank_R2_J_over_R_q,0.0011094553164447962,0.009792947498736548,0.0005351854771779851,0.003030308969451584,0.00035221049531386495,0.052172208146339605
all,A-k1,A,1,delta_rank_R2_J_over_R_q,0.0037308693893551292,0.011027356064760166,0.00140687244181531,0.018125948676555564,0.0007386934027854286,0.034407188975474234
all,A-k2,A,2,delta_rank_R2_J_over_R_q,0.007001845951975338,0.009549168612781692,0.0007115068764775023,0.015578757973807755,0.00011284032202663052,0.026126023618316063
all,B-k0,B,0,delta_rank_R2_J_over_R_q,0.010083038620151363,0.01886179706776377,0.008512566442440694,0.029890979285313618,0.00508672976495661,0.043435273511085115
all,B-k1,B,1,delta_rank_R2_J_over_R_q,0.003919882813230469,0.016663414714079783,0.002798781385977639,0.01851607381328016,0.0009780569430304364,0.0653561139914639
all,B-k2,B,2,delta_rank_R2_J_over_R_q,0.007283668522338693,0.007529062851498143,0.004544902263299566,0.009812939181122748,0.0023194004216635644,0.013999630064977286
all,C-k0,C,0,delta_rank_R2_J_over_R_q,0.0028754799138426823,0.010556258893296163,0.0014207379828659328,0.010769578080651182,0.00028265943681082817,0.042967165953153086
all,C-k1,C,1,delta_rank_R2_J_over_R_q,0.009131213448520359,0.0325171920186005,0.005976386500658792,0.03543772636769485,0.001295553796995197,0.12641382989210914
all,C-k2,C,2,delta_rank_R2_J_over_R_q,0.037226364685385926,0.045308878337117144,0.00842559884264557,0.07271001266025603,0.0034662048911257015,0.11057109688052713
all,D-k0,D,0,delta_rank_R2_J_over_R_q,0.007873584311511084,0.014624463046243097,0.006133186287729686,0.01759713987080469,0.0034445503403116584,0.042163680643752977
all,D-k1,D,1,delta_rank_R2_J_over_R_q,0.004073680554765535,0.027797276609495176,0.0002302549347135141,0.037467468335539295,1.0205880003333334e-05,0.11107824867694327
all,D-k2,D,2,delta_rank_R2_J_over_R_q,0.023171488170170673,0.03292851959748381,0.00849439447868272,0.028654316213117065,0.001360529728033466,0.11578365604090879
iid,A-k0,A,0,delta_rank_R2_J_over_R_q,0.0008125220557775314,0.008404532134010897,0.0005476015206005713,0.002303620512938559,0.0004714894601305364,0.04507071122484596
iid,A-k1,A,1,delta_rank_R2_J_over_R_q,0.003691441425745623,0.009171501338216185,0.0013291664119142454,0.015855254915770528,0.0011209635436687515,0.02607356081438783
iid,A-k2,A,2,delta_rank_R2_J_over_R_q,0.004732465907608008,0.00847712612877538,0.0004134092447851956,0.011074819911981282,0.00012101870503178347,0.02911414464845452
iid,B-k0,B,0,delta_rank_R2_J_over_R_q,0.00895212544631635,0.013558872351093062,0.005067016462189322,0.01908150242656015,0.0031252996906688812,0.03409374196913506
iid,B-k1,B,1,delta_rank_R2_J_over_R_q,0.008720636171919316,0.01848698634015174,0.006267656770920227,0.028319132543577596,0.0012300579165350767,0.051948626142485854
iid,B-k2,B,2,delta_rank_R2_J_over_R_q,0.026834878921017657,0.022942785313640485,0.011578530254507224,0.03060546223812735,0.0015687233044339166,0.04406282669253936
iid,C-k0,C,0,delta_rank_R2_J_over_R_q,0.0034094557416614046,0.01072225935024899,0.0015714295456374927,0.013067965826701444,8.474984721196233e-05,0.040183671435614854
iid,C-k1,C,1,delta_rank_R2_J_over_R_q,0.012867977995909607,0.03351204064768748,0.004925286993795797,0.040901174737224655,0.0002887821788355449,0.12252420873804926
iid,C-k2,C,2,delta_rank_R2_J_over_R_q,0.11140651195847828,0.11121128507653882,0.08405292697835423,0.13983273735863988,0.008103443423781997,0.2121080319748211
iid,D-k0,D,0,delta_rank_R2_J_over_R_q,0.006248821672314442,0.011918884228630374,0.004304785275142414,0.012362657083621609,0.001650944382155517,0.039307342281522106
iid,D-k1,D,1,delta_rank_R2_J_over_R_q,0.006057633517949523,0.026017163748992395,0.0011446213153896712,0.036817604873548376,0.0005171496177253099,0.09689268660037897
iid,D-k2,D,2,delta_rank_R2_J_over_R_q,0.08182970899218439,0.09193499500021411,0.06293362517460152,0.10440826139856127,0.01558044811287218,0.2038007278012829
ood,A-k0,A,0,delta_rank_R2_J_over_R_q,0.0011390712468828945,0.010817976620912292,0.0003590761654916341,0.0028426082887441917,0.0001962824421999354,0.05892390301511552
ood,A-k1,A,1,delta_rank_R2_J_over_R_q,0.0027929222475631676,0.013038145267908974,0.0013549244180722508,0.021596326974655633,0.0002263811009985961,0.043676925652733845
ood,A-k2,A,2,delta_rank_R2_J_over_R_q,0.004222893222001478,0.011247427993829903,0.0012563359595269552,0.01860486643725698,0.0003295379295215062,0.035042902541744025
ood,B-k0,B,0,delta_rank_R2_J_over_R_q,0.002169202232339351,0.014032401797118288,0.0017963836439670866,0.011319820140068881,0.0012542059346450918,0.06255966349289754
ood,B-k1,B,1,delta_rank_R2_J_over_R_q,0.0054702385120520836,0.02407766206127754,0.00136035174698243,0.04444040239212199,8.603110082827659e-05,0.07601861773196161
ood,B-k2,B,2,delta_rank_R2_J_over_R_q,0.005035759163668052,0.008151712606790651,0.001060859682982307,0.01420497383048916,3.826098991444038e-05,0.02180322441464344
ood,C-k0,C,0,delta_rank_R2_J_over_R_q,0.0006545581109006493,0.007657721501169797,0.00012678447581945806,0.0017345943132209274,2.2927793591143164e-05,0.042568818680172926
ood,C-k1,C,1,delta_rank_R2_J_over_R_q,0.007644852057011264,0.03621917955215707,0.004570989319784141,0.03897367068238872,0.004022602840408784,0.1450397917269548
ood,C-k2,C,2,delta_rank_R2_J_over_R_q,0.03425785254213631,0.03720118694821534,0.009174911461709623,0.06286570366125538,7.281423327609726e-05,0.08140301723588084
ood,D-k0,D,0,delta_rank_R2_J_over_R_q,0.0022390529036747098,0.011392341202569914,0.0007843299014059224,0.003501701072542579,0.00031512101851516316,0.05933881436007338
ood,D-k1,D,1,delta_rank_R2_J_over_R_q,0.0069161059261012015,0.03345357752209129,0.002106295802620589,0.05372214183746993,0.0004183566403169747,0.1166437170706418
ood,D-k2,D,2,delta_rank_R2_J_over_R_q,0.025814333838660553,0.032137629952288214,0.008830687604558685,0.0484476460272254,1.1023989961334024e-05,0.08202453242984176
